defecto_id,proyecto_id,tipo_defecto_id,fase_id,severidad,descripcion,fecha_registro,metadata_extraccion
305,145,42,2,Media,Documentación: Especificación desactualizada en módulo de pago.,2025-11-09,0
306,145,43,1,Baja,Documentación: Guías incompletas en módulo de autenticación.,2025-09-18,0
307,145,44,13,Baja,Documentación: Comentarios engañosos en módulo de pago.,2025-10-04,0
308,145,41,7,Baja,Fiabilidad: Estados inconsistentes en módulo de datos.,2025-09-28,0
309,145,4,3,Media,Funcionalidad: Validación de entradas en módulo de autenticación.,2025-09-28,0
310,145,5,6,Alta,Funcionalidad: Cálculo numérico en módulo de usuario.,2025-11-19,0
311,145,4,7,Baja,Funcionalidad: Validación de entradas en módulo de pago.,2025-11-21,0
312,145,28,6,Baja,Mantenibilidad: Complejidad ciclomática en módulo de catálogo.,2025-11-22,0
313,145,15,12,Baja,Seguridad: Deserialización peligrosa en módulo de autenticación.,2025-09-15,0
314,145,19,11,Media,Usabilidad: Etiquetas/ayuda en módulo de autenticación.,2025-09-24,0
315,147,43,8,Baja,Documentación: Guías incompletas en módulo de autenticación.,2021-04-11,0
316,148,42,12,Media,Documentación: Especificación desactualizada en módulo de catálogo.,2024-12-06,0
317,148,40,6,Media,Fiabilidad: Reintentos/retornos en módulo de autenticación.,2025-08-03,0
318,148,40,3,Baja,Fiabilidad: Reintentos/retornos en módulo de autenticación.,2024-12-29,0
319,148,3,5,Media,Funcionalidad: Reglas de negocio en módulo de usuario.,2025-03-11,0
320,148,4,8,Media,Funcionalidad: Validación de entradas en módulo de usuario.,2025-10-06,0
321,148,27,6,Baja,Mantenibilidad: Duplicación/código espagueti en módulo de autenticación.,2025-09-24,0
322,148,27,5,Baja,Mantenibilidad: Duplicación/código espagueti en módulo de usuario.,2025-08-06,0
323,148,10,7,Media,Rendimiento: Caching incorrecto en módulo de UI.,2025-02-10,0
324,148,11,4,Media,Seguridad: XSS en módulo de pago.,2025-09-11,0
325,149,44,15,Media,Documentación: Comentarios engañosos en módulo de autenticación.,2025-11-20,0
326,149,43,9,Baja,Documentación: Guías incompletas en módulo de autenticación.,2025-11-21,0
327,149,50,7,Media,Otros: Terceros en módulo de autenticación.,2025-11-10,0
328,149,34,11,Baja,Portabilidad: Dependencias SO en módulo de reportes.,2025-11-09,0
329,149,15,8,Baja,Seguridad: Deserialización peligrosa en módulo de API.,2025-11-19,0
330,149,17,9,Baja,Usabilidad: Accesibilidad en módulo de pago.,2025-11-24,0
331,150,46,9,Media,Documentación: Formato incorrecto en módulo de reportes.,2020-08-11,0
332,150,5,8,Baja,Funcionalidad: Cálculo numérico en módulo de pago.,2020-09-03,0
333,150,5,5,Media,Funcionalidad: Cálculo numérico en módulo de pago.,2020-06-09,0
334,150,48,4,Alta,Otros: Datos de prueba en módulo de UI.,2020-03-20,0
335,150,47,4,Baja,Otros: Config. errónea en módulo de reportes.,2020-12-18,0
336,150,18,9,Baja,Usabilidad: Flujo confuso en módulo de catálogo.,2020-12-25,0
337,152,25,6,Baja,Compatibilidad: Versionado API en módulo de catálogo.,2025-11-25,0
338,152,45,12,Media,Documentación: Falta de ejemplo en módulo de pago.,2025-11-25,0
339,152,37,5,Alta,Fiabilidad: Condiciones de carrera en módulo de API.,2025-11-25,0
340,152,40,13,Baja,Fiabilidad: Reintentos/retornos en módulo de API.,2025-11-25,0
341,152,4,9,Baja,Funcionalidad: Validación de entradas en módulo de catálogo.,2025-11-25,0
342,152,9,9,Media,Rendimiento: N+1 queries en módulo de autenticación.,2025-11-25,0
343,152,21,6,Baja,Usabilidad: Feedback insuficiente en módulo de usuario.,2025-11-25,0
344,152,18,6,Baja,Usabilidad: Flujo confuso en módulo de catálogo.,2025-11-25,0
345,154,45,9,Baja,Documentación: Falta de ejemplo en módulo de datos.,2025-06-12,0
346,154,41,5,Baja,Fiabilidad: Estados inconsistentes en módulo de UI.,2025-03-31,0
347,154,4,5,Media,Funcionalidad: Validación de entradas en módulo de reportes.,2025-07-04,0
348,154,1,5,Baja,Funcionalidad: Lógica/algoritmo en módulo de datos.,2025-04-23,0
349,154,2,3,Media,Funcionalidad: Requisitos mal interpretados en módulo de API.,2025-07-04,0
350,154,13,5,Alta,Seguridad: Autorización rota en módulo de pago.,2025-07-01,0
351,154,21,6,Baja,Usabilidad: Feedback insuficiente en módulo de autenticación.,2025-06-20,0
352,154,18,1,Media,Usabilidad: Flujo confuso en módulo de API.,2025-06-02,0
353,155,5,8,Media,Funcionalidad: Cálculo numérico en módulo de UI.,2020-12-20,0
354,155,15,9,Alta,Seguridad: Deserialización peligrosa en módulo de pago.,2021-06-26,0
355,161,1,5,Media,Funcionalidad: Lógica/algoritmo en módulo de API.,2025-08-20,0
356,161,29,10,Media,Mantenibilidad: Nombres pobres en módulo de usuario.,2025-10-18,0
357,161,9,3,Media,Rendimiento: N+1 queries en módulo de autenticación.,2025-07-09,0
358,161,9,7,Alta,Rendimiento: N+1 queries en módulo de autenticación.,2025-09-26,0
359,161,10,4,Baja,Rendimiento: Caching incorrecto en módulo de reportes.,2025-10-27,0
360,162,43,14,Baja,Documentación: Guías incompletas en módulo de catálogo.,2025-10-15,0
361,162,44,11,Alta,Documentación: Comentarios engañosos en módulo de UI.,2025-10-21,0
362,162,42,6,Media,Documentación: Especificación desactualizada en módulo de UI.,2025-10-30,0
363,162,46,2,Baja,Documentación: Formato incorrecto en módulo de pago.,2025-10-15,0
364,162,40,4,Media,Fiabilidad: Reintentos/retornos en módulo de pago.,2025-09-09,0
365,162,39,3,Media,Fiabilidad: Time-outs en módulo de reportes.,2025-09-19,0
366,162,41,8,Media,Fiabilidad: Estados inconsistentes en módulo de UI.,2025-09-05,0
367,162,1,3,Baja,Funcionalidad: Lógica/algoritmo en módulo de API.,2025-10-27,0
368,162,4,5,Alta,Funcionalidad: Validación de entradas en módulo de usuario.,2025-10-16,0
369,162,51,3,Baja,Otros: Desconocido en módulo de usuario.,2025-10-27,0
370,162,10,11,Alta,Rendimiento: Caching incorrecto en módulo de API.,2025-11-05,0
371,162,12,3,Baja,Seguridad: Inyección SQL en módulo de usuario.,2025-09-08,0
372,162,20,3,Baja,Usabilidad: Diseño inconsistente en módulo de catálogo.,2025-10-06,0
373,162,19,3,Media,Usabilidad: Etiquetas/ayuda en módulo de UI.,2025-10-19,0
374,166,26,11,Baja,Compatibilidad: Localización en módulo de datos.,2021-11-08,0
375,166,4,6,Baja,Funcionalidad: Validación de entradas en módulo de reportes.,2021-09-04,0
376,166,29,2,Baja,Mantenibilidad: Nombres pobres en módulo de autenticación.,2022-12-28,0
377,166,34,13,Baja,Portabilidad: Dependencias SO en módulo de API.,2022-04-18,0
378,166,10,7,Baja,Rendimiento: Caching incorrecto en módulo de datos.,2021-09-05,0
379,166,16,13,Baja,Seguridad: XXE en módulo de autenticación.,2022-02-16,0
380,167,39,11,Baja,Fiabilidad: Time-outs en módulo de reportes.,2024-05-19,0
381,168,43,13,Baja,Documentación: Guías incompletas en módulo de reportes.,2022-03-01,0
382,168,37,10,Baja,Fiabilidad: Condiciones de carrera en módulo de usuario.,2021-09-08,0
383,168,18,12,Media,Usabilidad: Flujo confuso en módulo de usuario.,2022-09-03,0
384,171,26,14,Alta,Compatibilidad: Localización en módulo de pago.,2024-07-24,0
385,171,43,13,Media,Documentación: Guías incompletas en módulo de pago.,2023-12-06,0
386,171,40,3,Alta,Fiabilidad: Reintentos/retornos en módulo de usuario.,2024-06-27,0
387,171,2,6,Baja,Funcionalidad: Requisitos mal interpretados en módulo de pago.,2024-02-08,0
388,171,51,6,Baja,Otros: Desconocido en módulo de pago.,2024-08-10,0
389,171,47,4,Baja,Otros: Config. errónea en módulo de API.,2024-04-21,0
390,171,18,6,Media,Usabilidad: Flujo confuso en módulo de autenticación.,2024-10-16,0
391,173,1,5,Media,Funcionalidad: Lógica/algoritmo en módulo de reportes.,2024-01-11,0
392,173,36,14,Media,Portabilidad: Script deploy en módulo de API.,2023-12-25,0
393,173,16,4,Baja,Seguridad: XXE en módulo de catálogo.,2023-03-12,0
394,174,38,9,Baja,Fiabilidad: Fugas de recursos en módulo de usuario.,2023-10-16,0
395,174,2,6,Baja,Funcionalidad: Requisitos mal interpretados en módulo de autenticación.,2023-09-08,0
396,174,21,1,Media,Usabilidad: Feedback insuficiente en módulo de reportes.,2024-01-17,0
397,175,41,6,Alta,Fiabilidad: Estados inconsistentes en módulo de catálogo.,2021-02-22,0
398,175,4,1,Baja,Funcionalidad: Validación de entradas en módulo de UI.,2021-03-24,0
399,175,48,13,Media,Otros: Datos de prueba en módulo de catálogo.,2020-11-01,0
400,175,11,5,Baja,Seguridad: XSS en módulo de UI.,2020-09-23,0
401,175,15,13,Baja,Seguridad: Deserialización peligrosa en módulo de API.,2020-06-13,0
402,175,12,5,Baja,Seguridad: Inyección SQL en módulo de catálogo.,2021-02-09,0
403,175,18,6,Baja,Usabilidad: Flujo confuso en módulo de datos.,2020-11-13,0
404,175,20,2,Media,Usabilidad: Diseño inconsistente en módulo de reportes.,2021-01-07,0
405,177,22,6,Media,Compatibilidad: Navegador/OS en módulo de catálogo.,2025-09-15,0
406,177,22,7,Baja,Compatibilidad: Navegador/OS en módulo de UI.,2025-02-16,0
407,177,25,10,Baja,Compatibilidad: Versionado API en módulo de datos.,2024-06-22,0
408,177,26,2,Baja,Compatibilidad: Localización en módulo de usuario.,2025-10-03,0
409,177,45,3,Baja,Documentación: Falta de ejemplo en módulo de reportes.,2024-07-28,0
410,177,37,8,Baja,Fiabilidad: Condiciones de carrera en módulo de API.,2025-03-22,0
411,177,37,5,Media,Fiabilidad: Condiciones de carrera en módulo de datos.,2025-09-16,0
412,177,3,9,Baja,Funcionalidad: Reglas de negocio en módulo de autenticación.,2024-09-17,0
413,177,31,3,Baja,Mantenibilidad: Acoplamiento alto en módulo de catálogo.,2024-08-11,0
414,177,30,9,Baja,Mantenibilidad: Falta de pruebas en módulo de API.,2025-10-06,0
415,177,27,9,Baja,Mantenibilidad: Duplicación/código espagueti en módulo de pago.,2024-08-05,0
416,177,49,14,Media,Otros: Infraestructura en módulo de catálogo.,2025-08-02,0
417,177,51,14,Baja,Otros: Desconocido en módulo de catálogo.,2025-05-04,0
418,177,48,2,Baja,Otros: Datos de prueba en módulo de catálogo.,2024-10-20,0
419,177,34,5,Baja,Portabilidad: Dependencias SO en módulo de catálogo.,2024-11-15,0
420,177,17,2,Baja,Usabilidad: Accesibilidad en módulo de usuario.,2024-12-27,0
421,177,20,9,Media,Usabilidad: Diseño inconsistente en módulo de datos.,2025-09-27,0
422,179,43,12,Baja,Documentación: Guías incompletas en módulo de pago.,2021-10-06,0
423,179,40,10,Alta,Fiabilidad: Reintentos/retornos en módulo de UI.,2021-09-30,0
424,179,31,9,Media,Mantenibilidad: Acoplamiento alto en módulo de datos.,2021-02-17,0
425,179,30,3,Media,Mantenibilidad: Falta de pruebas en módulo de catálogo.,2021-10-30,0
426,179,29,9,Baja,Mantenibilidad: Nombres pobres en módulo de reportes.,2021-02-18,0
427,180,26,6,Alta,Compatibilidad: Localización en módulo de autenticación.,2024-01-02,0
428,180,38,5,Alta,Fiabilidad: Fugas de recursos en módulo de datos.,2024-08-30,0
429,180,40,15,Media,Fiabilidad: Reintentos/retornos en módulo de autenticación.,2024-07-01,0
430,180,4,1,Baja,Funcionalidad: Validación de entradas en módulo de usuario.,2024-09-29,0
431,180,3,3,Media,Funcionalidad: Reglas de negocio en módulo de datos.,2024-02-06,0
432,180,3,11,Baja,Funcionalidad: Reglas de negocio en módulo de datos.,2024-04-28,0
433,180,21,13,Media,Usabilidad: Feedback insuficiente en módulo de reportes.,2024-01-25,0
434,180,20,5,Baja,Usabilidad: Diseño inconsistente en módulo de autenticación.,2024-01-27,0
435,182,38,5,Baja,Fiabilidad: Fugas de recursos en módulo de API.,2023-04-30,0
436,182,38,12,Media,Fiabilidad: Fugas de recursos en módulo de API.,2023-04-24,0
437,182,1,2,Baja,Funcionalidad: Lógica/algoritmo en módulo de catálogo.,2023-05-02,0
438,182,30,2,Media,Mantenibilidad: Falta de pruebas en módulo de autenticación.,2023-04-22,0
439,182,31,12,Media,Mantenibilidad: Acoplamiento alto en módulo de usuario.,2023-05-28,0
440,182,27,5,Baja,Mantenibilidad: Duplicación/código espagueti en módulo de API.,2023-01-17,0
441,183,45,12,Baja,Documentación: Falta de ejemplo en módulo de autenticación.,2021-11-04,0
442,183,29,3,Baja,Mantenibilidad: Nombres pobres en módulo de pago.,2021-07-03,0
443,183,6,9,Alta,Rendimiento: Consultas ineficientes en módulo de UI.,2021-04-26,0
444,183,6,6,Media,Rendimiento: Consultas ineficientes en módulo de reportes.,2021-10-10,0
445,183,17,6,Baja,Usabilidad: Accesibilidad en módulo de API.,2021-11-13,0
446,185,42,12,Baja,Documentación: Especificación desactualizada en módulo de pago.,2021-05-02,0
447,185,39,6,Media,Fiabilidad: Time-outs en módulo de reportes.,2021-11-24,0
448,185,13,3,Media,Seguridad: Autorización rota en módulo de autenticación.,2021-08-09,0
449,185,15,7,Media,Seguridad: Deserialización peligrosa en módulo de usuario.,2021-05-31,0
450,185,16,13,Media,Seguridad: XXE en módulo de usuario.,2021-09-05,0
451,186,43,1,Baja,Documentación: Guías incompletas en módulo de reportes.,2025-10-15,0
452,186,41,8,Baja,Fiabilidad: Estados inconsistentes en módulo de autenticación.,2025-10-19,0
453,186,1,9,Baja,Funcionalidad: Lógica/algoritmo en módulo de reportes.,2025-10-23,0
454,186,4,2,Baja,Funcionalidad: Validación de entradas en módulo de usuario.,2025-10-30,0
455,186,5,2,Media,Funcionalidad: Cálculo numérico en módulo de API.,2025-10-20,0
456,186,31,11,Media,Mantenibilidad: Acoplamiento alto en módulo de autenticación.,2025-10-22,0
457,186,28,4,Baja,Mantenibilidad: Complejidad ciclomática en módulo de catálogo.,2025-10-28,0
458,186,28,12,Media,Mantenibilidad: Complejidad ciclomática en módulo de usuario.,2025-11-11,0
459,186,48,12,Baja,Otros: Datos de prueba en módulo de usuario.,2025-11-10,0
460,186,50,14,Media,Otros: Terceros en módulo de API.,2025-10-14,0
461,186,50,8,Baja,Otros: Terceros en módulo de datos.,2025-10-27,0
462,186,50,8,Baja,Otros: Terceros en módulo de UI.,2025-11-01,0
463,186,7,10,Media,Rendimiento: Uso excesivo de CPU en módulo de UI.,2025-11-16,0
464,186,16,2,Media,Seguridad: XXE en módulo de catálogo.,2025-10-15,0
465,186,11,3,Alta,Seguridad: XSS en módulo de autenticación.,2025-11-05,0
466,186,19,9,Baja,Usabilidad: Etiquetas/ayuda en módulo de pago.,2025-10-23,0
467,186,21,6,Baja,Usabilidad: Feedback insuficiente en módulo de datos.,2025-10-11,0
468,187,38,14,Alta,Fiabilidad: Fugas de recursos en módulo de API.,2025-11-01,0
469,187,2,5,Baja,Funcionalidad: Requisitos mal interpretados en módulo de datos.,2025-09-09,0
470,187,4,2,Baja,Funcionalidad: Validación de entradas en módulo de usuario.,2025-10-28,0
471,187,28,8,Baja,Mantenibilidad: Complejidad ciclomática en módulo de usuario.,2025-09-09,0
472,187,31,3,Media,Mantenibilidad: Acoplamiento alto en módulo de autenticación.,2025-11-09,0
473,187,49,4,Baja,Otros: Infraestructura en módulo de catálogo.,2025-10-10,0
474,187,7,5,Media,Rendimiento: Uso excesivo de CPU en módulo de datos.,2025-09-13,0
475,188,22,10,Baja,Compatibilidad: Navegador/OS en módulo de UI.,2024-06-02,0
476,188,17,2,Baja,Usabilidad: Accesibilidad en módulo de autenticación.,2024-03-29,0
477,190,42,13,Baja,Documentación: Especificación desactualizada en módulo de reportes.,2025-09-15,0
478,190,38,5,Baja,Fiabilidad: Fugas de recursos en módulo de usuario.,2025-02-26,0
479,190,31,4,Baja,Mantenibilidad: Acoplamiento alto en módulo de usuario.,2025-02-23,0
480,190,19,6,Media,Usabilidad: Etiquetas/ayuda en módulo de usuario.,2025-06-28,0
481,191,28,11,Baja,Mantenibilidad: Complejidad ciclomática en módulo de pago.,2024-04-22,0
482,191,9,2,Baja,Rendimiento: N+1 queries en módulo de datos.,2024-03-22,0
483,193,45,15,Media,Documentación: Falta de ejemplo en módulo de pago.,2022-02-24,0
484,193,41,3,Alta,Fiabilidad: Estados inconsistentes en módulo de datos.,2022-07-24,0
485,193,38,8,Baja,Fiabilidad: Fugas de recursos en módulo de API.,2022-08-13,0
486,193,2,2,Baja,Funcionalidad: Requisitos mal interpretados en módulo de autenticación.,2022-06-09,0
487,193,28,5,Media,Mantenibilidad: Complejidad ciclomática en módulo de UI.,2022-06-08,0
488,193,49,13,Baja,Otros: Infraestructura en módulo de UI.,2022-05-02,0
489,193,33,4,Media,Portabilidad: Endianness/arqu. en módulo de autenticación.,2022-08-04,0
490,193,33,11,Baja,Portabilidad: Endianness/arqu. en módulo de datos.,2022-03-04,0
491,193,9,5,Alta,Rendimiento: N+1 queries en módulo de pago.,2022-08-23,0
492,193,15,9,Media,Seguridad: Deserialización peligrosa en módulo de datos.,2022-03-24,0
493,193,14,2,Media,Seguridad: Exposición de datos en módulo de autenticación.,2022-03-27,0
494,195,22,2,Media,Compatibilidad: Navegador/OS en módulo de UI.,2025-07-02,0
495,195,18,3,Baja,Usabilidad: Flujo confuso en módulo de pago.,2025-03-01,0
496,198,45,11,Baja,Documentación: Falta de ejemplo en módulo de reportes.,2023-08-05,0
497,198,40,8,Alta,Fiabilidad: Reintentos/retornos en módulo de reportes.,2022-12-02,0
498,198,4,3,Media,Funcionalidad: Validación de entradas en módulo de usuario.,2023-03-11,0
499,198,9,10,Baja,Rendimiento: N+1 queries en módulo de catálogo.,2022-08-30,0
500,198,18,13,Baja,Usabilidad: Flujo confuso en módulo de datos.,2023-11-28,0
501,204,44,9,Baja,Documentación: Comentarios engañosos en módulo de datos.,2023-06-26,0
502,204,45,9,Baja,Documentación: Falta de ejemplo en módulo de API.,2023-12-13,0
503,204,39,3,Alta,Fiabilidad: Time-outs en módulo de usuario.,2024-05-16,0
504,204,2,7,Media,Funcionalidad: Requisitos mal interpretados en módulo de datos.,2023-07-13,0
505,204,3,5,Baja,Funcionalidad: Reglas de negocio en módulo de autenticación.,2024-02-03,0
506,204,27,7,Baja,Mantenibilidad: Duplicación/código espagueti en módulo de usuario.,2023-07-13,0
507,204,50,12,Baja,Otros: Terceros en módulo de datos.,2024-03-26,0
508,204,6,4,Baja,Rendimiento: Consultas ineficientes en módulo de UI.,2023-06-21,0
509,204,17,9,Baja,Usabilidad: Accesibilidad en módulo de usuario.,2024-02-06,0
510,204,20,8,Baja,Usabilidad: Diseño inconsistente en módulo de UI.,2023-03-21,0
511,209,44,1,Baja,Documentación: Comentarios engañosos en módulo de reportes.,2025-11-13,0
512,209,41,6,Alta,Fiabilidad: Estados inconsistentes en módulo de autenticación.,2025-10-15,0
513,209,37,11,Alta,Fiabilidad: Condiciones de carrera en módulo de usuario.,2025-11-09,0
514,209,5,5,Alta,Funcionalidad: Cálculo numérico en módulo de UI.,2025-11-21,0
515,209,1,2,Alta,Funcionalidad: Lógica/algoritmo en módulo de autenticación.,2025-10-19,0
516,209,29,5,Alta,Mantenibilidad: Nombres pobres en módulo de UI.,2025-11-22,0
517,209,8,6,Baja,Rendimiento: Bloqueos/contención en módulo de datos.,2025-10-29,0
518,209,20,6,Media,Usabilidad: Diseño inconsistente en módulo de datos.,2025-10-28,0
519,209,21,6,Baja,Usabilidad: Feedback insuficiente en módulo de UI.,2025-10-19,0
520,210,25,9,Media,Compatibilidad: Versionado API en módulo de reportes.,2023-11-28,0
521,210,2,2,Alta,Funcionalidad: Requisitos mal interpretados en módulo de pago.,2024-08-13,0
522,210,6,7,Alta,Rendimiento: Consultas ineficientes en módulo de autenticación.,2023-07-20,0
523,212,38,7,Media,Fiabilidad: Fugas de recursos en módulo de pago.,2022-08-04,0
