tarea_id,nombre_tarea,tipo_tarea,prioridad,completada,fecha_entrega,fecha_completado,catalogo_tareas_id,metadata_extraccion
370,Soporte post-implementación,Diseño,Alta,1,2025-07-10,2025-07-14,5,0
371,Integración BD,Mantenimiento,Alta,1,2025-07-12,2025-07-19,5,0
372,Revisión de sprint,Desarrollo,Media,1,2025-10-23,2025-10-28,5,0
373,Migración de datos,Implementación,Media,1,2025-07-31,2025-08-05,5,0
374,Revisión de código,Documentación,Media,1,2025-10-03,2025-10-06,5,0
375,Revisión de sprint,Diseño,Alta,1,2025-09-02,2025-09-08,5,0
376,Automatización de pruebas,Documentación,Media,1,2025-07-15,2025-07-21,5,0
377,Pruebas funcionales,Diseño,Alta,1,2025-10-31,2025-11-05,5,0
378,Config. infraestructura,Documentación,Media,1,2025-12-22,2025-11-25,5,0
379,Seguridad,Testing,Baja,1,2025-11-19,2025-11-25,5,0
380,Revisión de sprint,Implementación,Baja,1,2025-09-30,2025-10-05,5,0
381,Desarrollo frontend,Mantenimiento,Alta,1,2025-11-16,2025-11-25,5,0
382,Validación QA,Testing,Media,1,2025-06-17,2025-06-23,5,0
383,Config. infraestructura,Documentación,Alta,1,2025-07-22,2025-07-30,5,0
384,Desarrollo backend,Documentación,Media,1,2025-08-05,2025-08-07,5,0
385,Mantenimiento,Soporte,Baja,1,2025-08-10,2025-08-18,5,0
386,Despliegue QA,Diseño,Baja,1,2025-11-23,2025-11-25,5,0
387,Ajustes post-despliegue,Desarrollo,Media,1,2025-10-28,2025-10-31,5,0
388,Migración de datos,Mantenimiento,Media,1,2025-11-24,2025-11-25,5,0
389,Mantenimiento,Desarrollo,Media,1,2025-08-24,2025-08-29,5,0
390,Mantenimiento,Documentación,Media,1,2025-10-03,2025-10-06,5,0
391,Documentación técnica,Desarrollo,Media,1,2025-11-21,2025-11-25,5,0
392,Mantenimiento,Mantenimiento,Baja,0,2025-10-08,,5,0
393,Implementación API,Soporte,Alta,1,2025-08-14,2025-08-26,5,0
394,Seguridad,Testing,Media,1,2025-09-09,2025-09-17,5,0
395,Análisis de requisitos,Mantenimiento,Baja,1,2025-11-27,2025-11-25,5,0
396,Desarrollo frontend,Implementación,Alta,1,2025-09-15,2025-09-15,5,0
397,Config. infraestructura,Diseño,Baja,1,2025-08-20,2025-08-29,5,0
398,Config. infraestructura,Soporte,Media,0,2023-06-17,,6,0
399,Automatización de pruebas,Diseño,Baja,1,2022-10-31,2022-11-05,6,0
400,Soporte post-implementación,Testing,Baja,1,2022-08-09,2022-08-13,6,0
401,Seguridad,Soporte,Baja,0,2023-03-15,,6,0
402,Documentación técnica,Diseño,Media,1,2022-10-01,2022-10-11,6,0
403,Implementación API,Soporte,Media,1,2023-03-28,2023-03-31,6,0
404,Automatización de pruebas,Mantenimiento,Baja,1,2023-03-23,2023-03-27,6,0
405,Validación QA,Testing,Media,1,2023-02-05,2023-02-16,6,0
406,Diseño de interfaz,Implementación,Alta,1,2022-12-29,2023-01-08,6,0
407,Migración de datos,Diseño,Baja,1,2022-08-27,2022-09-08,6,0
408,Pruebas funcionales,Diseño,Alta,0,2022-12-09,,6,0
409,Revisión de sprint,Testing,Alta,1,2023-01-06,2023-01-06,6,0
410,Automatización de pruebas,Mantenimiento,Alta,1,2022-12-30,2023-01-01,6,0
411,Ajustes post-despliegue,Soporte,Baja,0,2023-05-09,,6,0
412,Documentación técnica,Implementación,Alta,1,2023-03-05,2023-03-14,6,0
413,Validación QA,Mantenimiento,Media,1,2023-04-16,2023-04-19,6,0
414,Control de calidad,Mantenimiento,Alta,1,2022-11-03,2022-11-06,6,0
415,Seguridad,Diseño,Baja,0,2022-11-17,,6,0
416,Ajustes post-despliegue,Implementación,Baja,1,2023-04-11,2023-04-15,6,0
417,Desarrollo backend,Diseño,Media,0,2022-09-25,,6,0
418,Revisión de código,Documentación,Baja,0,2023-01-26,,6,0
419,CI/CD,Testing,Media,1,2023-04-30,2023-04-30,6,0
420,Despliegue QA,Testing,Media,1,2022-12-29,2023-01-03,6,0
421,Ajustes post-despliegue,Implementación,Baja,0,2023-03-21,,6,0
422,Config. infraestructura,Mantenimiento,Media,1,2022-11-23,2022-12-02,6,0
423,Seguridad,Soporte,Media,1,2023-03-08,2023-03-13,6,0
424,Soporte post-implementación,Mantenimiento,Media,0,2023-03-08,,6,0
425,Desarrollo frontend,Implementación,Media,0,2022-08-16,,6,0
426,Revisión de código,Mantenimiento,Media,0,2023-04-01,,6,0
427,Seguridad,Documentación,Baja,1,2023-04-21,2023-04-22,6,0
428,Config. infraestructura,Implementación,Baja,1,2023-04-20,2023-04-22,6,0
429,Pruebas funcionales,Documentación,Media,1,2023-02-03,2023-02-14,6,0
430,Automatización de pruebas,Diseño,Baja,0,2023-01-13,,6,0
431,Despliegue QA,Soporte,Media,1,2022-10-22,2022-10-24,6,0
432,Despliegue QA,Desarrollo,Alta,1,2023-02-02,2023-02-08,6,0
433,Pruebas unitarias,Testing,Media,1,2023-01-25,2023-02-07,6,0
434,Diseño de interfaz,Testing,Media,1,2023-03-03,2023-03-08,6,0
435,Config. infraestructura,Soporte,Media,1,2022-11-03,2022-11-07,6,0
436,Revisión de sprint,Diseño,Alta,1,2023-02-02,2023-02-06,6,0
437,Seguridad,Soporte,Media,0,2023-01-14,,6,0
438,Pruebas de rendimiento,Desarrollo,Alta,1,2022-12-25,2022-12-25,7,0
439,Revisión de código,Testing,Baja,1,2024-02-21,2024-02-22,7,0
440,Documentación técnica,Testing,Media,1,2024-02-01,2024-02-03,7,0
441,Diseño de interfaz,Documentación,Media,1,2023-06-27,2023-06-28,7,0
442,Documentación técnica,Implementación,Alta,1,2023-09-07,2023-09-07,7,0
443,Validación QA,Testing,Media,1,2024-03-01,2024-03-03,7,0
444,Pruebas de rendimiento,Mantenimiento,Baja,1,2024-01-07,2024-01-15,7,0
445,Desarrollo backend,Implementación,Media,1,2024-01-01,2024-01-06,7,0
446,Revisión de sprint,Mantenimiento,Media,1,2023-09-09,2023-09-13,7,0
447,Diseño de interfaz,Desarrollo,Alta,1,2024-03-11,2024-03-21,7,0
448,Desarrollo frontend,Documentación,Media,0,2024-04-11,,7,0
449,Control de calidad,Documentación,Alta,0,2024-08-08,,7,0
450,Desarrollo frontend,Soporte,Media,1,2023-01-18,2023-01-22,7,0
451,Análisis de requisitos,Implementación,Baja,0,2023-04-29,,7,0
452,Automatización de pruebas,Desarrollo,Baja,1,2024-02-20,2024-02-27,7,0
453,Optimización de consultas,Mantenimiento,Media,1,2023-03-30,2023-04-02,7,0
454,Ajustes post-despliegue,Mantenimiento,Media,1,2023-01-15,2023-01-21,7,0
455,Pruebas unitarias,Testing,Baja,1,2024-03-10,2024-03-16,7,0
456,Integración BD,Diseño,Media,1,2024-01-16,2024-01-22,7,0
457,Ajustes post-despliegue,Diseño,Media,1,2023-09-10,2023-09-12,7,0
458,Integración BD,Diseño,Media,1,2023-03-09,2023-03-15,8,0
459,Automatización de pruebas,Mantenimiento,Media,0,2023-01-07,,8,0
460,Mantenimiento,Mantenimiento,Alta,0,2023-01-07,,8,0
461,Implementación API,Documentación,Media,1,2022-11-17,2022-11-26,8,0
462,Revisión de sprint,Desarrollo,Media,0,2023-06-01,,8,0
463,Despliegue QA,Diseño,Media,1,2022-12-05,2022-12-14,8,0
464,Integración BD,Mantenimiento,Alta,1,2022-09-14,2022-09-16,8,0
465,Soporte post-implementación,Documentación,Media,1,2023-02-28,2023-03-04,8,0
466,Mantenimiento,Implementación,Media,1,2022-11-08,2022-11-17,8,0
467,Optimización de consultas,Mantenimiento,Alta,1,2022-11-10,2022-11-19,8,0
468,Ajustes post-despliegue,Implementación,Alta,1,2022-09-17,2022-09-20,8,0
469,Despliegue QA,Soporte,Media,1,2023-05-05,2023-05-13,8,0
470,Revisión de código,Testing,Alta,0,2022-12-01,,8,0
471,Integración BD,Testing,Media,1,2022-10-17,2022-10-23,8,0
472,Revisión de código,Documentación,Media,0,2023-04-03,,8,0
473,CI/CD,Soporte,Media,1,2023-03-11,2023-03-16,8,0
474,Documentación técnica,Mantenimiento,Media,1,2024-12-10,2024-12-19,9,0
475,Mantenimiento,Desarrollo,Media,0,2024-07-12,,9,0
476,Revisión de sprint,Diseño,Alta,1,2024-12-07,2024-12-12,9,0
477,Análisis de requisitos,Implementación,Media,1,2024-09-20,2024-09-20,9,0
478,Integración BD,Documentación,Baja,1,2024-10-13,2024-10-22,9,0
479,Validación QA,Soporte,Media,1,2024-10-27,2024-10-30,9,0
480,Revisión de sprint,Implementación,Media,1,2024-06-18,2024-06-21,9,0
481,Despliegue QA,Documentación,Alta,0,2024-09-25,,9,0
482,Pruebas unitarias,Documentación,Baja,0,2024-05-07,,9,0
483,Revisión de sprint,Implementación,Media,1,2024-11-02,2024-11-07,9,0
484,Análisis de requisitos,Mantenimiento,Alta,1,2024-07-04,2024-07-06,9,0
485,Config. infraestructura,Desarrollo,Alta,1,2024-09-04,2024-09-15,9,0
486,Pruebas de rendimiento,Diseño,Alta,0,2025-01-02,,9,0
487,Desarrollo backend,Mantenimiento,Baja,0,2024-09-01,,9,0
488,Ajustes post-despliegue,Implementación,Baja,0,2024-05-23,,9,0
489,Desarrollo backend,Implementación,Alta,1,2024-07-07,2024-07-11,9,0
490,Automatización de pruebas,Testing,Alta,1,2024-12-12,2024-12-16,9,0
491,Documentación técnica,Diseño,Alta,1,2024-09-28,2024-09-29,9,0
492,Optimización de consultas,Documentación,Alta,1,2024-11-02,2024-11-02,9,0
493,Pruebas de rendimiento,Implementación,Media,1,2025-01-16,2025-01-16,9,0
494,Análisis de requisitos,Mantenimiento,Media,0,2024-03-31,,9,0
495,Automatización de pruebas,Desarrollo,Media,1,2024-09-22,2024-10-01,9,0
496,Validación QA,Mantenimiento,Alta,0,2024-12-26,,9,0
497,Despliegue QA,Mantenimiento,Media,1,2024-06-25,2024-06-30,9,0
498,CI/CD,Soporte,Media,1,2025-10-31,2025-11-08,10,0
499,Diseño de interfaz,Soporte,Alta,1,2025-07-30,2025-08-11,10,0
500,Documentación técnica,Documentación,Media,1,2025-11-20,2025-11-23,10,0
501,Desarrollo frontend,Mantenimiento,Baja,1,2025-10-09,2025-10-15,10,0
502,Despliegue QA,Documentación,Alta,1,2025-04-14,2025-04-21,10,0
503,Revisión de código,Mantenimiento,Media,1,2025-05-12,2025-05-12,10,0
504,Pruebas funcionales,Soporte,Baja,1,2025-08-04,2025-08-12,10,0
505,Pruebas de rendimiento,Documentación,Media,1,2025-03-29,2025-04-04,10,0
506,Pruebas de rendimiento,Soporte,Media,1,2025-05-10,2025-05-11,10,0
507,Desarrollo backend,Documentación,Media,0,2025-08-24,,10,0
508,Desarrollo frontend,Mantenimiento,Media,0,2025-08-04,,10,0
509,Revisión de sprint,Soporte,Alta,1,2025-10-12,2025-10-20,10,0
510,Ajustes post-despliegue,Soporte,Alta,1,2025-08-01,2025-08-03,10,0
511,Soporte post-implementación,Implementación,Media,1,2025-12-24,2026-01-01,10,0
512,Seguridad,Mantenimiento,Baja,0,2025-07-01,,10,0
513,Integración BD,Mantenimiento,Baja,1,2025-06-02,2025-06-03,10,0
514,Pruebas funcionales,Implementación,Media,1,2025-04-06,2025-04-06,10,0
515,Documentación técnica,Diseño,Alta,1,2025-11-15,2025-11-19,10,0
516,Desarrollo frontend,Documentación,Baja,1,2025-03-02,2025-03-10,10,0
517,Seguridad,Diseño,Alta,1,2025-03-28,2025-03-28,10,0
518,Ajustes post-despliegue,Mantenimiento,Baja,0,2025-01-28,,10,0
519,Validación QA,Implementación,Media,1,2025-12-02,2025-12-06,10,0
520,Soporte post-implementación,Soporte,Media,0,2025-06-26,,10,0
521,Migración de datos,Desarrollo,Media,1,2025-11-04,2025-11-11,10,0
522,Desarrollo backend,Implementación,Baja,1,2025-11-16,2025-11-18,10,0
523,Pruebas de rendimiento,Testing,Baja,0,2025-09-13,,10,0
524,Pruebas de rendimiento,Soporte,Alta,0,2025-02-28,,10,0
525,Pruebas de rendimiento,Testing,Media,1,2025-03-02,2025-03-08,10,0
526,Diseño de interfaz,Soporte,Media,1,2025-04-17,2025-04-30,10,0
527,Revisión de código,Implementación,Baja,1,2025-06-17,2025-06-17,10,0
528,Config. infraestructura,Documentación,Media,1,2025-08-23,2025-08-29,10,0
529,Mantenimiento,Desarrollo,Alta,1,2025-05-05,2025-05-07,10,0
530,Integración BD,Testing,Media,0,2025-08-17,,10,0
531,Despliegue QA,Diseño,Baja,0,2025-02-07,,10,0
532,Migración de datos,Mantenimiento,Alta,1,2025-05-23,2025-05-29,10,0
533,Pruebas de rendimiento,Mantenimiento,Media,0,2025-02-28,,10,0
534,Pruebas unitarias,Mantenimiento,Baja,0,2025-03-22,,10,0
535,Control de calidad,Implementación,Alta,0,2025-07-21,,10,0
536,Seguridad,Mantenimiento,Media,1,2025-02-13,2025-02-20,10,0
537,Soporte post-implementación,Soporte,Baja,1,2025-08-12,2025-08-12,10,0
538,Revisión de sprint,Mantenimiento,Media,1,2025-05-28,2025-06-08,10,0
539,Ajustes post-despliegue,Testing,Media,0,2025-06-14,,10,0
540,Documentación técnica,Testing,Alta,1,2025-09-02,2025-09-07,10,0
541,Automatización de pruebas,Diseño,Media,1,2025-07-09,2025-07-16,10,0
542,Soporte post-implementación,Mantenimiento,Media,0,2025-05-06,,10,0
543,Config. infraestructura,Testing,Baja,1,2025-09-21,2025-09-21,10,0
544,Desarrollo frontend,Soporte,Media,0,2025-08-12,,10,0
545,Análisis de requisitos,Testing,Alta,1,2025-04-19,2025-04-19,10,0
546,Optimización de consultas,Soporte,Alta,0,2025-06-21,,10,0
547,Mantenimiento,Testing,Media,1,2025-04-12,2025-04-17,10,0
548,Diseño de interfaz,Desarrollo,Media,1,2025-12-19,2025-12-19,10,0
549,Validación QA,Implementación,Baja,0,2025-03-17,,10,0
550,Control de calidad,Implementación,Baja,1,2025-06-15,2025-06-18,10,0
551,Despliegue QA,Desarrollo,Baja,0,2025-07-14,,10,0
552,CI/CD,Testing,Media,0,2025-01-22,,10,0
553,Documentación técnica,Implementación,Baja,0,2025-06-01,,10,0
554,Pruebas funcionales,Desarrollo,Media,1,2025-02-23,2025-03-04,10,0
555,Optimización de consultas,Diseño,Alta,1,2025-06-05,2025-06-09,10,0
556,Seguridad,Diseño,Media,0,2025-04-21,,10,0
557,Documentación técnica,Testing,Alta,1,2025-08-27,2025-08-28,10,0
558,Desarrollo frontend,Documentación,Alta,1,2025-01-12,2025-01-17,10,0
559,Pruebas funcionales,Diseño,Alta,0,2025-07-03,,10,0
560,Integración BD,Desarrollo,Media,1,2025-02-07,2025-02-07,10,0
561,Migración de datos,Diseño,Media,1,2025-01-19,2025-01-23,10,0
562,Seguridad,Mantenimiento,Alta,0,2025-07-03,,10,0
563,CI/CD,Mantenimiento,Alta,1,2025-09-19,2025-09-24,10,0
564,Automatización de pruebas,Soporte,Media,1,2025-09-06,2025-09-10,10,0
565,Integración BD,Testing,Alta,0,2025-03-22,,10,0
566,Migración de datos,Testing,Alta,1,2025-05-20,2025-05-25,10,0
567,Revisión de código,Mantenimiento,Baja,1,2025-06-03,2025-06-06,10,0
568,Documentación técnica,Documentación,Alta,1,2025-06-08,2025-06-08,10,0
569,Ajustes post-despliegue,Soporte,Alta,1,2025-06-27,2025-07-01,10,0
570,Optimización de consultas,Testing,Baja,1,2025-02-21,2025-02-22,10,0
571,Seguridad,Mantenimiento,Baja,1,2025-06-16,2025-06-21,10,0
572,Revisión de código,Diseño,Media,1,2025-06-13,2025-06-15,10,0
573,Revisión de código,Mantenimiento,Media,1,2025-02-14,2025-02-19,10,0
574,Config. infraestructura,Implementación,Alta,0,2025-06-15,,10,0
575,Automatización de pruebas,Testing,Media,1,2025-07-07,2025-07-13,10,0
576,Seguridad,Testing,Media,1,2025-07-06,2025-07-09,10,0
577,Seguridad,Mantenimiento,Media,0,2025-06-25,,10,0
578,Pruebas unitarias,Desarrollo,Baja,1,2025-04-28,2025-04-30,10,0
579,Config. infraestructura,Documentación,Media,1,2025-10-04,2025-10-14,10,0
580,Despliegue QA,Diseño,Media,0,2025-03-23,,10,0
581,CI/CD,Testing,Media,1,2025-05-11,2025-05-19,10,0
582,Análisis de requisitos,Diseño,Baja,1,2025-07-13,2025-07-25,10,0
583,Automatización de pruebas,Implementación,Baja,0,2025-03-09,,10,0
584,CI/CD,Desarrollo,Media,1,2025-06-20,2025-06-29,10,0
585,Diseño de interfaz,Soporte,Media,1,2025-11-04,2025-11-10,10,0
586,Pruebas unitarias,Mantenimiento,Media,1,2025-01-26,2025-01-30,10,0
587,Soporte post-implementación,Implementación,Media,0,2025-09-22,,10,0
588,Optimización de consultas,Implementación,Baja,1,2025-02-23,2025-03-06,10,0
589,Revisión de código,Implementación,Baja,1,2025-03-05,2025-03-16,10,0
590,Optimización de consultas,Implementación,Alta,0,2025-04-12,,10,0
591,Seguridad,Implementación,Alta,1,2025-08-30,2025-08-31,10,0
592,Control de calidad,Documentación,Alta,1,2025-05-25,2025-06-05,10,0
593,Desarrollo frontend,Desarrollo,Media,0,2025-06-09,,10,0
594,Validación QA,Desarrollo,Baja,0,2025-04-02,,10,0
595,Desarrollo backend,Documentación,Baja,1,2025-03-03,2025-03-03,10,0
596,Despliegue QA,Soporte,Media,0,2025-10-07,,10,0
597,Análisis de requisitos,Diseño,Media,1,2025-06-15,2025-06-21,10,0
598,Automatización de pruebas,Mantenimiento,Media,1,2020-05-18,2020-05-24,11,0
599,Control de calidad,Implementación,Alta,1,2020-11-03,2020-11-12,11,0
600,Ajustes post-despliegue,Mantenimiento,Alta,1,2020-07-02,2020-07-06,11,0
601,Desarrollo backend,Desarrollo,Media,1,2020-12-15,2020-12-20,11,0
602,Documentación técnica,Diseño,Media,1,2020-09-22,2020-10-02,11,0
603,Control de calidad,Soporte,Media,1,2021-07-16,2021-07-20,11,0
604,Config. infraestructura,Soporte,Media,1,2020-06-13,2020-06-16,11,0
605,Automatización de pruebas,Documentación,Media,1,2020-12-12,2020-12-12,11,0
606,Pruebas unitarias,Diseño,Alta,1,2021-09-11,2021-09-11,11,0
607,Desarrollo backend,Diseño,Baja,1,2020-12-02,2020-12-11,11,0
608,Pruebas funcionales,Documentación,Alta,0,2022-04-11,,12,0
609,Pruebas funcionales,Diseño,Alta,1,2022-03-06,2022-03-08,12,0
610,Revisión de sprint,Documentación,Media,0,2021-10-30,,12,0
611,CI/CD,Testing,Baja,0,2022-02-08,,12,0
612,Desarrollo frontend,Documentación,Media,0,2022-02-09,,12,0
613,Migración de datos,Diseño,Media,1,2021-09-25,2021-09-25,12,0
614,Seguridad,Testing,Media,0,2021-12-24,,12,0
615,Documentación técnica,Desarrollo,Media,0,2022-06-26,,12,0
616,Soporte post-implementación,Desarrollo,Media,0,2021-10-07,,12,0
617,Pruebas unitarias,Soporte,Media,0,2021-10-20,,12,0
618,Documentación técnica,Implementación,Media,1,2022-02-15,2022-02-22,12,0
619,Análisis de requisitos,Soporte,Media,0,2022-01-21,,12,0
620,Config. infraestructura,Documentación,Media,0,2022-01-12,,12,0
621,Control de calidad,Mantenimiento,Media,0,2022-03-14,,12,0
622,Documentación técnica,Diseño,Media,0,2022-03-06,,12,0
623,Soporte post-implementación,Soporte,Media,1,2022-05-02,2022-05-05,12,0
624,Pruebas funcionales,Documentación,Alta,0,2022-05-05,,12,0
625,Ajustes post-despliegue,Soporte,Media,0,2022-02-11,,12,0
626,Pruebas unitarias,Diseño,Media,0,2022-03-13,,12,0
627,Automatización de pruebas,Implementación,Alta,0,2022-01-30,,12,0
628,CI/CD,Desarrollo,Baja,0,2022-02-10,,12,0
629,Revisión de código,Testing,Media,0,2021-11-18,,12,0
630,Desarrollo backend,Testing,Alta,1,2022-05-28,2022-05-28,12,0
631,Pruebas funcionales,Desarrollo,Baja,0,2022-01-14,,12,0
632,Revisión de sprint,Documentación,Media,1,2021-10-15,2021-10-16,12,0
633,Pruebas funcionales,Implementación,Alta,0,2021-09-19,,12,0
634,CI/CD,Soporte,Media,0,2022-02-04,,12,0
635,Integración BD,Soporte,Media,1,2022-03-28,2022-03-31,12,0
636,Desarrollo backend,Soporte,Baja,0,2021-11-20,,12,0
637,Análisis de requisitos,Implementación,Baja,0,2022-01-22,,12,0
638,Validación QA,Soporte,Alta,0,2022-04-13,,12,0
639,CI/CD,Soporte,Alta,1,2021-11-05,2021-11-13,12,0
640,Integración BD,Mantenimiento,Media,0,2022-01-06,,12,0
641,Ajustes post-despliegue,Mantenimiento,Media,1,2022-01-30,2022-02-03,12,0
642,Pruebas unitarias,Desarrollo,Baja,0,2021-11-14,,12,0
643,Análisis de requisitos,Desarrollo,Media,1,2021-12-26,2021-12-29,12,0
644,Revisión de código,Mantenimiento,Media,1,2022-04-19,2022-04-23,12,0
645,Config. infraestructura,Testing,Baja,1,2022-06-24,2022-06-27,12,0
646,Pruebas funcionales,Implementación,Media,0,2021-12-22,,12,0
647,Implementación API,Mantenimiento,Media,0,2021-12-15,,12,0
648,Documentación técnica,Diseño,Alta,1,2022-02-01,2022-02-01,12,0
649,Automatización de pruebas,Diseño,Baja,0,2021-12-21,,12,0
650,Revisión de código,Diseño,Media,1,2021-12-18,2021-12-23,12,0
651,Diseño de interfaz,Diseño,Media,1,2022-05-25,2022-05-25,12,0
652,Mantenimiento,Testing,Media,1,2022-03-24,2022-03-26,12,0
653,Seguridad,Desarrollo,Baja,0,2021-11-25,,12,0
654,Despliegue QA,Mantenimiento,Baja,0,2022-02-11,,12,0
655,Revisión de sprint,Implementación,Media,1,2022-04-15,2022-04-20,12,0
656,Integración BD,Documentación,Media,0,2022-01-29,,12,0
657,Diseño de interfaz,Documentación,Baja,1,2022-06-15,2022-06-19,13,0
658,Automatización de pruebas,Implementación,Media,0,2021-10-15,,13,0
659,Integración BD,Soporte,Alta,0,2021-06-12,,13,0
660,Análisis de requisitos,Diseño,Baja,1,2022-08-25,2022-08-25,13,0
661,Integración BD,Mantenimiento,Media,0,2021-12-18,,13,0
662,Soporte post-implementación,Testing,Media,0,2022-04-14,,13,0
663,Diseño de interfaz,Desarrollo,Baja,0,2021-06-27,,13,0
664,CI/CD,Mantenimiento,Media,0,2021-12-27,,13,0
665,Migración de datos,Implementación,Alta,1,2021-03-06,2021-03-07,13,0
666,Revisión de sprint,Soporte,Media,1,2022-02-03,2022-02-05,13,0
667,Pruebas de rendimiento,Documentación,Alta,1,2021-10-08,2021-10-08,13,0
668,Control de calidad,Implementación,Media,1,2022-03-20,2022-03-22,13,0
669,Diseño de interfaz,Documentación,Media,1,2021-03-28,2021-04-03,13,0
670,Desarrollo backend,Implementación,Baja,0,2022-05-21,,13,0
671,Control de calidad,Soporte,Baja,1,2021-10-06,2021-10-13,13,0
672,Soporte post-implementación,Implementación,Baja,1,2021-07-02,2021-07-09,13,0
673,Ajustes post-despliegue,Mantenimiento,Media,0,2022-01-19,,13,0
674,Mantenimiento,Testing,Media,0,2021-08-31,,13,0
675,Revisión de código,Mantenimiento,Media,1,2021-12-24,2022-01-01,13,0
676,Desarrollo backend,Mantenimiento,Baja,0,2021-11-06,,13,0
677,Pruebas de rendimiento,Documentación,Media,0,2022-09-27,,13,0
678,Soporte post-implementación,Mantenimiento,Alta,1,2021-04-22,2021-04-28,13,0
679,Desarrollo backend,Implementación,Media,1,2021-11-09,2021-11-17,13,0
680,Desarrollo frontend,Diseño,Alta,0,2022-06-01,,13,0
681,Control de calidad,Soporte,Alta,0,2021-06-11,,13,0
682,Desarrollo frontend,Soporte,Media,1,2021-11-15,2021-11-20,13,0
683,Documentación técnica,Testing,Baja,0,2021-09-11,,13,0
684,Despliegue QA,Mantenimiento,Media,1,2022-02-20,2022-02-22,13,0
685,Optimización de consultas,Desarrollo,Alta,0,2021-10-14,,13,0
686,Diseño de interfaz,Mantenimiento,Media,1,2021-07-07,2021-07-10,13,0
